@relation letterRecogTrain-weka.filters.unsupervised.attribute.DMI-D2-N-1-F0.25-E-1-I-1-L1.0E-4

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
5,7.595631,7,6,6,8,9,7,5,6,6,8,3,7,7,4,A
1,0,1,0,0,2.548251,2,5,4,1,3,5,0,8,0,8,L
4,4.319209,5,3,2,4,10,2,8,10,10,5,3,11,4,3,Y
1,1,2,3,1,7.209501,7,5,8,6,6,7,1,8,7,8,Z
5,7,8,5,6,9,5.835382,2,4,9,5,7,7,6,2,8,M
7,9,8,6,4,4,8,6,8,10,10,9,3,9,2,5,U
3,8,4,6,3,7,8,7,5,9,8,8,3,8,3,8,O
2,2.865988,3,2,2,8,8,3,5,10,5,6,2,8,5,9,B
8,15,8,8,6,1,7,2,3,9,10,9,9,10,1,5,W
4,7,5,8,5,9,9,6,2,4,7,11,3,9,5,10,Q
5,10,6,7,4,6,7,7,7,10,7,11,2,10,4,9,G
1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,I
4,5.71385,5,4,3,6,6,5.775957,6,6,6,10,2,9,4,8,G
4,9,6,6,5,9,10,5,4,6,5,7,3,9,9,4,Z
1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8,Z
5,6,6,6,6,7,8,5,4,8,7,10,6,10,8,11,E
8,10,7,8,5,3,12,2,3,9,11,8,7,11,2,6,V
4,10,3,5,2,8,7,5,4,11,5,10,3,8,7,11,E
5,11.268764,7,8,5,10,6,2,8,11,4,8,2,8,5,11,E
2,5,4,3,2,7,3,1,7,9,2,10,0,7,2,9,L
6,9,8,8,9,8,7,5,5,7,6,8,8,8,10,3,V
3,8,5,6,6,7,6.254521,3,5,7,6,10,6,11,6,5,L
4,9,4,5,2,8,7.570431,2,5,13,5,5,1,9,5,10,I
5,6.33528,8,4,5,8,6,2,5,9,6,8,7,5,2,8,M
6,11,6,6,3,6,11.109319,5,3,13,9,8,3,10,3,8,S
4,7.506916,5,6,4,7,8,8,4,7,5,6,3,6,7,9,H
3,8,3,6,4,5,9,7,3,7,5,8,2,7,5,11,R
1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8,U
2,0,2,0,0,7,8,11,1,7,5,8,3,8,0,8,K
5,8,7,6,4,4,8.553269,3,9,11,9,10,2,8,4,5,E
2,1,3,2,1,7,8,7,6,9,7,11,1,9,3,10,C
6,10,9,8,7,10,6,2,5,9,4,7,8,6,2,8,M
3,6,4,4,6,8,8.058548,5,4,7,6,6,3,7,8,5,D
4,9,5,8,5,8,7,3,6,6,7,9,3,8,7,8,L
4,7.11724,5,9,5,9,7,7,3,5,7,10,3,8,7,10,Q
2,3,2,2,1,7,7,6,6,7,6,4,2,8,3,6,D
1,3,2,1,1,5,8,2,7,10,8,9,1,8,3,7,E
3,3,4,1,2,5,11,3,2,9,8,7,6,11,1,6,W
6,8,6,6,5,4,10,2,3,9,9,8,7,11,2,6,W
2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,I
5,10,5,5,3.000324,7,4,3,6,11,4,13,2,6,6,8,L
1,0,1,0,0,7,7,6,3,7,6,8,2,8,3,8,O
10,10,9,8,9,5,11,4,3,8,7,7,10,12,4,5,W
6,10,8,7,5,6,10,1,6,13,7,5,1,10,2,7,F
2,1,2,1,1,8,6,6,6,6,5,9,1,7,5,10,G
2,7,4,5,4,7,7.708061,2,6,7,5,8,3,7,5,9,X
8,11,12,8,6,7,8.342414,2,5,9,6,6,6,9,1,8,N
4,7,6,5,5,7,10.489968,1,2,7,8,8,6,12,1,8,W
8,13.105788,8,8,6,4,8,1,3,8,9,8,10,11,2,6,W
4,8.727554,6,7,8,7,6,3,2,7,5,7,3,7,12,2,S
8,13.19576,8,7,5,4,8,1,3,8,9,8,9,11,2,5,W
5,9.209029,6,7,4,6,8,3,6,10,7,7,3,7,5,6,S
5,8,7,6,7,7,6.949681,3,5,5,6,9,6,7,7,7,R
3,8,5,6,4,7,7.222645,3,8,6,7,10,3,7,7,8,X
5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,N
5,8,7,6,3,7,10,3,6,14,6,4,2,10,3,7,F
5,11,6,8,3,7,7,15,2,4,6,8,6,8,0,8,N
4,9,4,4,2,10,4,3,3,11,6,10,3,10,4,10,L
7,9,7.892822,11,9,8,7,6,2,8,7,11,5,9,8,6,Q
4,6,6,4,5,7,6.709116,6,2,8,8,8,6,7,4,8,W
5,8,7,6,5,8,9,6,5,7,6,5,7,8,3,8,N
4,8.566184,5,8,6,8,5,11,1,6,8,8,8,5,1,5,M
5,11,7,9,5,7,12,3,7,8,12,8,2,12,1,7,T
7,11,6,6,3,7,8,3,6,9,7,8,6,9,3,7,K
5,11,6,8,3,9,10,6,10,5,6,5,0,7,9,8,S
4,5,6,3,3,7,7,1,9,10,6,8,2,8,3,7,X
4,7.480507,5,6,3,8,7,7,6,6,7,9,4,8,3,9,C
4,3,4,4,3,7,7.819952,5,5,7,6,6,6,9,3,6,N
5,9,7,6,4,10,7,2,6,13,4,6,6,9,5,9,F
3,5,5,4,2,7,9.865732,5,3,11,4,3,1,10,3,8,P
5,7.712265,7,6,5,9,8,6,4,7,5,8,3,8,10,7,Z
4,9,4,7,4,2,7,5,8,7,6,14,0,8,6,9,E
5,5,5,8,3,3,8,6,12,7,6,15,0,8,7,6,E
2,3,3,1,2,8,7,6,3,6,7,8,6,5,1,7,M
3,9,5,7,5,8,8,3,7,8,7,7,1,9,10,9,Z
4,10,5,7,3,7,7.35201,15,1,7,6,8,3,8,0,8,H
2,2.941641,3,3,2,7,8,5,4,7,6,6,5,9,2,6,N
5,10,8,8,9,6,7,3,4,7,6,9,8,10,8,5,R
3,7.002773,4,6,1,0,0,6,6,0,1,5,0,8,0,8,L
11,15,11,8,5,2,9,3,2,9,11,9,9,12,0,6,W
2,3,4,4,2,7,10,1,7,7,11,8,1,11,2,8,Y
6,9,9,6,4.107558,7,9,2,5,10,5,6,6,9,1,7,N
5,10,5,8,3,4,8.942697,7,8,12,10,9,2,9,2,6,C
6,9,9,6,6,5,7,3,5,10,10,9,8,6,3,8,M
3,5,5,3,3,6,8.073375,2,8,11,8,9,2,9,4,7,E
6,5,7,4,4,6,10,4,3,8,7,7,9,11,3,5,W
6,9.566128,8,7,6,9,5,1,6,10,4,9,5,6,5,10,K
3,5.42929,4,4,2,7,11,3,2,7,10,9,2,10,3,8,V
7,12,6,6,4,7,7.430355,4,3,9,6,8,4,9,9,8,G
9,11,9,8,6,3,8,5,8,10,9,10,3,9,2,6,U
3,8,5,6,3,8,6,2,7,7,6,7,0,9,4,7,I
7,11,6,6,3,7,6,4,6,4,8,6,6,7,3,6,U
5,6,6,5,5,5,8.280502,3,5,7,6,10,3,10,8,7,C
4,6,5,4,3,7,7,3,7,10,5,7,2,8,5,8,S
2,5,3,4,3,7,7,5,7,7,7,9,2,8,5,10,E
4,6,6,4,6,7,7,5,3,7,6,9,3,9,8,11,F
2,4,3,3,2,8,7.101501,3,7,10,5,8,1,9,4,8,S
4,6.846029,6,5,7,6,6,3,2,8,6,7,3,7,11,2,S
7,9,7,7,4,2,8,5,7,11,11,10,3,9,2,6,U
6,7.831329,8,6,5,7,11,7,3,9,5,3,3,11,4,8,P
5,11,7,8,7,8,4,8,5,6,6,6,5,7,7,10,O
3,3,4,4,3,6,6,8,7,6,6,7,2,8,9,10,B
3,4,4,3,3,7,7,6,6,7,6,8,3,8,3,8,H
4,6,7,4,3,7,7.428486,2,8,10,7,9,3,8,3,7,X
3,7,4,4,2,5,11,8,3,7,3,9,3,7,5,11,R
6,11,8,9,5,7,7.641069,3,11,12,7,8,2,9,7,8,Z
2,3,3,2,1,5,9,5,7,12,9,10,1,10,2,7,C
5,9,6,6,4,7,7,8,6,6,6,11,4,8,4,9,C
3,5,5,3,4,8,7,3,6,9,6,6,2,8,5,9,B
3,9,4,7,4,5,10,3,5,10,9,6,2,10,3,6,F
4,6,4,8,4,7,9,4,4,8,10,11,3,9,6,8,Q
1,3,2,2,1,8,7,6,3,9,6,8,2,8,2,8,O
5,10,6,8,6,8,7,5,10,7,6,7,1,8,7,8,Z
8,14.734334,6,8,4,10,6,6,4,10,2,9,7,5,6,10,R
2,10,2,8,2,8,6.901156,0,9,7,6,7,0,8,3,7,I
3,5.380225,4,4,3,8,8,7,4,7,7,7,3,8,2,8,O
3,5,5,3,2,6,10,2,6,13,7,5,1,9,2,7,F
3,11,6,8,2,6,2.277849,3,1,6,0,8,2,7,2,7,A
3,5.284434,4,4,1,4,7,8,1,7,6,11,3,8,2,11,K
5,6.272741,5,8,3,6,7,11,10,6,5,6,3,8,4,8,D
4,9,5,7,4,8,7,8,5,10,6,7,3,8,3,8,O
4,8.657556,4,7,4,4,11,8,2,9,6,4,1,10,3,8,P
3,3.055678,4,2,2,4,11,3,2,9,9,7,6,11,1,7,W
3,5.788077,5,4,3,9,6,3,6,10,4,8,3,8,3,9,H
2,5.902391,4,5,2,6,12,3,7,8,11,7,1,11,1,7,T
4,12,3,6,2,11,5,4,4,12,3,7,3,8,5,10,I
5,11,7,8,7,10,5.717841,2,7,11,4,8,4,8,6,12,E
0,0,1,0,0,3,12,4,2,11,9,6,0,8,2,8,F
2,1,3,2,2,7,6.920077,5,4,7,6,9,3,6,4,9,G
6,12.14794,6,7,5,5,6,6,5,9,8,11,2,9,4,10,G
3,9,5,7,4,6,10.320972,2,6,10,9,5,1,10,3,6,F
1,2.637237,2,3,1,8,6,6,3,8,6,9,2,9,3,8,Q
1,1,1,1,0,7,7.128149,2,8,7,6,8,0,8,3,8,I
3,9,4,6,3,7.09669,7,9,5,7,6,8,3,8,3,7,O
3,5,4,7,2,5,8.268817,11,7,5,5,5,3,8,4,8,D
7,10,5,6,3,10,5.793005,6,5,9,3,8,5,9,5,9,O
1,1.02779,1,1,1,4,7,5,8,7,6,13,0,8,6,9,E
1,3,3,2,1,8,7,2,9,11,6,8,1,8,5,7,Z
4,7,6,5,6,9,6.564264,4,6,10,5,7,2,8,5,10,B
3,5,5,4,2,9,5,3,6,14,5,10,0,7,0,7,J
8,11,8,9,7,6,11,2,8,11,9,5,4,10,4,4,T
3,8,4,6,3,7,8,6,10,6,4,9,3,8,6,8,E
4,8,6,6,5,9,7,3,5,10,3,7,3,6,4,10,R
5,10,7,8,7,7,8,7,5,8,7,7,7,8,3,7,D
9,14,8,8,4,9,7.253701,7,5,13,3,5,5,10,4,8,P
6,11,5,6,2,4,8.350866,3,7,13,8,6,2,7,3,3,T
4,8,5,6,3,7,6,6,7,11,6,12,2,10,4,9,G
1,2.208339,2,2,1,8,6,6,3,9,5,7,2,8,2,7,O
4,8,5,6,3,7,10,2,7,14,6,4,0,10,2,9,P
2,6.124558,4,5,3,8,7,2,6,7,6,7,0,9,8,8,Z
3,5.232201,4,4,2,4,6,6,10,7,7,13,0,8,8,8,E
3,6,5,4,2,6,9.178835,2,6,13,7,5,1,10,2,7,F
6,10,8,8,7,6,7.168756,7,7,7,9,9,4,10,6,8,T
2,2,3,3,2,7,7.468607,5,4,7,6,7,4,8,1,7,N
4,6,5,4,3,9,5,3,8,11,4,9,2,7,6,10,Z
5,10,5,7,2,8,5,13,5,6,15,8,3,9,0,8,U
6,12,4,6,3,6,7,7,3,10,7,9,5,10,5,7,O
3,7,4,5,2,5,10,8,3,7,5,8,2,8,6,11,R
6,11,10,8,5,10,7,2,9,11,1,6,4,9,4,10,X
2,3,3,1,1,5,10,4,5,10,9,5,1,9,3,6,F
1,0,1,0,0,6,8,6,3,7,5,7,2,7,4,11,R
3,5.266393,4,4,1,4,8,7,2,7,5,11,3,8,3,10,K
6,7,5,10,4,8,5,5,4,11,6,7,3,9,10,7,Z
4,5.761866,6,4,5,7,8,3,5,7,8,9,7,10,3,7,A
4,7,6,5,3,8,6,2,7,10,3,9,3,8,4,10,K
8,9,8,6,6,2,10.481952,2,3,10,10,9,7,10,2,7,W
5,9,7,6,4,5,12,2,6,13,7,4,1,10,2,7,F
2,3.522739,4,3,2,7,2,1,2,6,2,8,2,6,2,7,A
7,10,9,8,9,9,4,6,3,8,5,10,11,6,5,8,G
3,5.679428,6,4,4,7,7,2,4,9,7,8,7,5,1,8,M
7,11.364488,7,7,4,8,4,3,4,11,8,12,3,10,5,10,L
4,5,7,3,4,9,6,3,5,9,4,7,9,7,2,8,M
4,8,6,6,5,10,6,3,6,10,4,7,3,8,5,11,B
4,8.853058,4,7,3,7,7,4,4,7,6,8,3,8,4,8,X
4,5,5,5,5,8,8,4,4,7,6,8,5,10,9,11,S
1,0.64581,2,1,0,7,9,1,2,6,12,8,1,10,0,8,Y
11,13.703018,9,8,4,8,9,6,5,7,10,5,7,13,3,8,V
3,6,4,4,1,5,8,6,10,6,7,12,1,7,4,8,C
2,7,2,5,1,7,7.188331,0,7,13,6,8,0,8,1,8,I
6,10.618719,7,8,9,8,6,4,4,6,5,9,7,7,8,13,G
4,11,5,8,5,3,7,5,9,7,7,14,0,8,6,9,E
7,8.777025,6,6,4,3,11,1,3,9,10,8,4,9,1,8,V
2,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8,T
6,8.707672,9,8,11,6,7,3,2,7,5,6,3,8,11,4,S
3,7,4,5,3,6.721955,6,6,5,10,7,13,2,9,4,10,G
3,6,5,4,3,8,9,4,4,11,4,4,1,10,3,8,P
1,1.307453,2,2,1,8,7,6,5,7,6,7,2,8,8,8,S
5,11,6,8,7,6,8.020713,6,4,8,6,8,3,10,8,11,F
6,9,7,6,4,6,7,4,7,11,9,9,3,9,5,4,S
5,9,6,7,4,3,8,5,6,9,8,10,3,9,2,5,U
6,9,8,7,10,8,7,4,3,6,5,9,8,7,9,13,G
5,9,8,7,6,8,7,5,6,9,5,6,3,8,7,10,B
2,4,2,2,2,7,6.649101,5,7,7,5,9,2,8,5,10,E
4,10,5,7,3,9,7,2,6,14,4,8,0,7,1,7,J
2,5.145509,3,4,3,7,7,5,5,6,6,6,2,8,5,9,B
4.56151,11,5,8,4,1,12.267922,4,4,11,10,8,0,8,2,6,F
3,7.903028,5,6,3,10,3,2,3,9,1,8,2,6,2,8,A
9,13,9,7,4,6,10,4,3,8,8,5,5,12,3,9,V
2,8.767258,3,7,1,15,2,6,6,14,0,9,0,7,0,8,J
3,4,4,2,2,7,7,7,7,7,6,5,2,8,3,7,D
4,7,5,5,2,8,7,8,7,7,6,9,3,8,4,8,O
5,7.23647,5,5,3,3,9,5,6,10,10,9,3,9,2,7,U
3,6,4,4,4,8,7.496326,5,4,8,5,6,3,9,7,7,Z
1,-0.435486,1,0,0,7,7,10,0,6,6,8,4,8,0,8,N
6,9,7,4,4,5,9,4,5,5,4,10,8,9,2,8,M
6,9,8,7,7,8,5,7,3,8,6,11,5,8,8,10,E
2,1.620072,2,1,1,7,7,3,11,8,6,8,0,8,6,8,Z
4,6.777152,6,5,5,7,7,4,6,7,6,6,3,7,5,9,R
3,7,5,5,3,7,10.551184,3,5,13,5,3,1,10,3,9,P
5,9,6,8,7,5,7.74846,4,5,7,6,11,6,10,9,10,C
5,9,8,6,4,6,11,3,6,14,6,4,2,10,2,7,F
4,8.971862,5,8,5,6,8,4,6,7,6,9,3,9,9,10,L
2,1,2,2,1,7,7,3,11,9,6,8,0,8,6,8,S
6,9.106069,8,7,4,5,11,1,6,13,7,4,1,10,2,7,F
5,8,7,6,4,3,11,3,3,9,10,10,7,11,1,8,W
4,9,6,7,4,10,7,3,5,11,2,6,3,7,4,10,R
5,11,4,6,2,8,7.375987,2,5,13,4,5,2,9,5,9,I
3,7,4,5,2,7,7,4,4,7,6,8,2,8,4,8,X
8,11.208079,11,7,7,5,6,4,5,11,10,11,11,5,4,7,M
4,7.818246,5,6,5,7,6,6,5,7,7,10,7,5,2,8,M
6,9.087525,6,4,3,12,2,4,5,12,2,9,4,7,2,10,D
6,11,8,8,6,8,7,9,5,6,4,4,4,8,4,9,N
5,9,7,6,8,7.087814,7,3,6,7,6,10,5,9,5,7,T
4,8,5,6,5,6,7.797446,5,4,7,5,8,3,7,6,11,H
4,9,5,6,2,7,9,15,2,7,3,8,3,8,0,8,H
3,9,5,6,4,8,3.675605,1,2,6,2,7,3,6,4,7,A
7,9,10,7,7,7,7,1,6,10,5,9,3,8,4,9,K
8,12,7,6,3,7,10.38739,6,5,14,5,4,4,10,4,8,P
1,5,1,4,1,7,7,1,8,7,6,8,0,8,3,8,I
3,10,5,7,1,7,10.833684,2,2,7,13,8,1,11,0,8,Y
3,10,5,8,3,9,3,1,8,10,2,10,0,6,3,10,L
3,4,4,6,4,8,7,4,0,7,6,7,3,9,8,5,H
4,10,7,8,6,6,8,2,6,7,6,10,4,6,7,7,X
8,12,8,6,4,8,4,4,5,12,8,11,3,9,6,9,L
6,9,7,4,3,8,10,4,5,5,5,8,8,8,2,7,M
3,7,4,5,2,5,8,7,8,7,8,14,1,8,4,10,C
1,1,2,1,0,8,7,3,4,7,6,8,2,8,4,8,X
5,8.622919,5,6,3,10,5,4,7,12,4,9,3,8,8,12,Q
3,9,4,6,3,8,7,8,7,7,7,9,2,10,9,8,S
3,5.418023,4,4,1,1,15,5,3,12,9,4,0,8,2,6,F
5,7,7,5,6,7,5.383565,6,5,7,7,11,10,6,2,9,M
6,7,6,5,4,3,9,5,7,10,9,9,3,9,2,6,U
4,9,4,7,2,8,7,6,9,4,6,8,0,8,9,7,S
5,11,8,8,4,4,8,5,2,7,9,8,8,10,0,8,W
3,5,6,4,4,8,7,3,5,10,4,6,3,7,4,10,R
2,4,4,3,3,9,6.694307,2,6,11,4,7,4,7,5,9,B
4,4,6,6,6,9,11,5,0,5,7,10,5,12,4,10,Q
4,7,5,5,3,7,9,8,6,5,6,12,4,8,3,8,C
2,5.06223,3,4,3,8,9,5,1,5,7,10,2,9,5,10,Q
8,11,12,8,10,9,6,3,7,10,5,8,6,8,5,8,H
4,6.033736,4,4,2,1,11,5,3,12,12,8,2,10,1,7,V
2,7,3,5,2,8,7,1,6,11,5,8,1,6,1,6,J
4,11,5,8,6,6,9,6,4,9,8,4,1,10,3,7,P
9,14,8,8,4,9,6.177104,3,8,9,4,7,5,8,5,9,X
8,10,7,5,3,7,10,5,3,12,4,4,4,9,4,8,P
3,4,5,3,2,10,2.810366,2,1,9,2,9,2,6,2,8,A
5,9,7,6,6,9,7,3,6,11,5,6,4,7,4,8,O
1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,I
2,6,3,4,3,5,10,7,4,7,4,9,2,6,5,11,R
6,8,6,6,5,6,7,6,5,9,7,10,2,8,5,9,G
5,9,6,6,4,3,8.777676,5,7,10,10,9,3,9,2,6,U
6,9,9,7,5,4,8.199953,2,8,10,12,11,3,8,3,5,X
3,8.317072,5,7,2,7,10,1,3,7,12,8,1,11,0,8,Y
7,11,10,8,4,9,7,5,2,6,8,8,9,9,0,8,W
3,8,4,5,1,7,7,4,4,7,6,8,3,8,4,8,X
2,7,4,4,1,5,4,3,2,5,1,7,2,6,2,7,A
4,9,4,6,3,8,6.71726,8,5,9,4,7,3,8,3,8,O
4,6.821307,5,5,4,5,8,5,6,9,7,9,3,9,3,6,U
4,10,5,7,3,8,6,3,6,14,4,9,0,6,1,7,J
5,8,7,6,6,9,7,4,5,10,4,6,3,7,4,10,R
4,8,4,6,2,4,8,6,7,11,10,12,2,9,3,7,C
7,8,7,6,6,6,11,5,2,9,6,6,8,13,4,4,W
4,2,4,4,4,7,7,5,5,6,6,6,2,8,7,11,B
4,6,3,8,2,9,7,3,4,10,5,5,2,9,5,9,J
3,4,4,3,2,7,6.828193,3,9,6,6,10,2,8,6,7,X
4,10,6,8,8,8,7,6,6,6,6,6,3,9,6,10,B
3,7.48806,5,6,5,9,7,3,3,8,4,6,4,8,6,4,J
4,8.768864,5,7,6,7,8,6,6,8,7,5,3,8,3,7,D
3,7,4,5,5,7,8,3,5,5,7,10,4,11,5,6,L
5,5,8,4,4,10,5,3,5,9,3,7,10,7,3,9,M
6,6.913788,8,10,10,9,9,4,2,4,8,9,5,13,10,10,Y
4,9,7,6,5,8,10.601398,2,3,6,9,8,7,11,1,8,W
4,10,6,8,5,6,9,6,5,9,7,3,2,10,4,6,P
2,4,4,2,1.866595,7,7,1,8,10,6,8,2,8,3,7,X
3,5.00576,3,4,2,7,7,13,1,5,6,8,5,8,0,8,N
3,5.955501,4,4,3,8.349002,7,3,5,10,4,7,3,7,3,10,R
7,9,9,7,9,6,8,3,4,8,7,8,8,8,7,4,N
11,13,9,7,4,5,10.629803,5,6,3,3,12,6,12,2,7,N
4,8,7,6,5,6,4.727621,2,3,4,2,6,2,6,3,4,A
3,4,4,2,2,7,7,7,5,7,5,8,2,8,3,8,O
3,2,5,4,3,8,7,3,9,6,6,8,3,8,6,8,X
9,12.027276,6,7,4,5,6,7,4,9,7,9,5,9,5,8,O
3,7,4,5,2,7,5,12,4,6,12,8,3,9,0,8,U
4,8,5,6,3,9,7,4,8,11,7,7,2,10,5,8,S
5,4.199375,6,8,3,5,7,11,9,6,5,5,3,8,4,8,D
2,7,4,5,3,9,12,2,3,4,10,9,2,11,1,9,V
8,10.044388,11,8,9,5,8,3,7,10,10,9,7,11,6,6,H
4,3,6,5,3,5,8.652275,5,1,7,8,8,8,9,0,8,W
3,7.337797,4,6,1,1,14,5,3,12,10,5,0,8,2,6,F
11,15,11,8,6,7,10,4,5,4,5,10,10,11,2,7,M
5,5,8,7,4,11,8.191731,5,2,6,9,8,8,9,0,8,W
5,6,7,8,8,10,9,6,0,5,7,10,7,13,5,11,Q
3,9,4,7,4,7,6.889298,7,9,8,8,10,3,8,6,7,E
3,2,4,3,3,7,8,5,4,7,6,6,5,9,2,6,N
9,10.491175,8,7,8,4,11,3,2,9,8,7,7,12,3,6,W
5,9.346149,5,7,4,4,11,1,2,8,10,7,3,10,1,8,V
4,7,6,10,7,8,9.664688,5,1,8,6,6,5,11,10,6,H
0,1,1,2,0,7,7,2,6,7,6,8,0,8,2,8,I
4,8.012264,4,6,3,4,11,2,2,9,10,8,3,12,1,8,V
4,3.76463,5,3,3,6,11,3,2,7,9,8,7,11,1,8,W
3,6.206444,5,5,3,6,11,4,6,8,11,8,2,12,1,7,T
4,7.39399,5,6,3,4,3,5,9,1,1,5,1,6,1,5,L
2,2.056426,3,1,1,4,8,2,6,10,10,10,2,8,2,6,K
2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,M
7,8,10,6,6,9,5.078024,2,5,9,6,8,8,6,2,8,M
8,15,8,8,5,3,8,4,6,10,11,11,5,11,4,7,K
3,11,5,8,3,5,3,6,7,2,2,4,1,6,1,5,L
4,5,5,8,2,8,5.999266,9,8,6,6,12,2,8,5,10,G
4,8.702685,4,7,4,3,8,5,9,7,6,14,0,8,6,8,E
3,4.483437,5,3,3,6,7,1,6,10,7,10,3,8,3,8,K
3,6,5,4,3,8,7,3,8,5,6,8,2,8,6,8,X
2,4,3,3,2,7,7,5,5,6,6,9,2,8,4,9,G
1,1.52693,1,0,0,12,4,6,3,13,5,11,0,7,0,8,J
4,10,4,8,4,6,7.401449,9,6,6,6,7,2,8,9,11,B
6,6.918538,8,6,7,7,8,5,3,7,7,8,9,10,9,7,G
2,5,3,4,2,7,7,5,9,6,6,8,2,8,7,8,Z
6,11,8,9,8,10,7,5,4,7,5,7,4,8,10,5,Z
3,3,6,2,3,8,5,3,4,10,7,9,7,5,2,8,M
3,6,5,4,3,5,10,4,6,10,9,5,2,9,3,5,F
4,10,5,8,3,5,8,7,8,7,8,15,1,8,4,9,C
5,4,5,6,3,5,8,10,9,7,7,5,3,8,4,8,D
5,5,6,4,3,4,8,5,8,10,8,9,3,9,2,6,U
3,5,4,4,2,6,6,5,5,9,7,10,2,8,4,10,G
3,3,4,4,3,8,7.179366,6,2,5,7,9,3,9,5,9,Q
4,10,7,7,1,7,10,3,2,7,13,8,2,11,0,8,Y
3,4,4,3,2,7,7,7,4,9,7,8,2,8,3,8,O
4,9,4,7,3,6,7.458225,9,5,6,6,7,3,8,6,11,R
6,8.27652,8,6,7,8,4,5,5,7,4,10,4,5,7,7,Q
5,10,6,8,8,8,8,5,3,8,5,7,5,9,12,8,S
1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,I
7,11.881696,8,8,5,9,6,3,6,11,2,7,5,7,4,9,K
5,11,6,8,6,8,6.999096,8,5,7,6,7,2,8,9,8,S
7,11,9,8,6,8,4,4,6,8,6,7,5,6,5,7,J
4.859522,8,7,6,6,8,5,7,4,6,7,7,4,6,7,8,Q
3,5,5,7,5,9,10,5,4,7,7,7,5,11,6,5,Y
3,7,4,5,2,6,8,8,8,9,7,12,1,10,4,9,C
3,7,4,5,3,5,5,2,8,3,2,7,0,7,1,5,L
2,2.733628,4,3,2,7,12,2,2,6,11,9,2,11,0,7,V
2,1.817729,2,2,1,7,8,6,4,7,6,7,4,8,1,7,N
3,9,4,7,4,8,7,7,5,7,5,6,2,8,8,8,S
2,1,2,2,2,6,8,4,5,6,5,7,2,6,4,9,R
4,7,5,5,3,5,8,7,7,8,8,14,1,10,4,10,C
8,8,11,7,12,7,6,5,5,7,5,8,10,9,8,9,W
5,10,6,7,4,8,7,8,5,10,6,8,3,8,3,7,O
2,6,3,4,1,7,5,13,5,7,12,8,3,9,0,8,U
1,4,2,3,1,7,7,0,7,13,6,8,0,8,0,8,I
7,10,5,6,4,6,7,5,5,10,6,8,5,7,8,9,B
3,8,5,6,7,10,8,4,5,7,6,6,4,7,7,4,D
6,12,5,6,3,4,9.533836,4,2,10,9,6,3,9,3,4,Y
1,1,2,2,1,7,7,6,4,7,6,8,2,8,2,8,O
2,4,3,2,1,4,11,2,7,11,10,5,1,11,2,5,Y
4,7.3098,5,6,2,8,7,8,6,6,7,8,3,8,5,9,Q
5,10,6,8,6,7,7,6,6,7,6,8,6,7,3,8,N
2,8,2,6,1,13,3.014615,8,4,13,3,11,1,6,0,8,J
6,10,6,5,4,7,8,3,5,10,5,8,6,6,5,7,H
4,6.131462,5,4,3,7,8,3,7,10,4,7,2,6,4,8,S
4,9,6,6,4,7,11,7,3,11,5,3,2,10,4,8,P
2,7,3,5,2,8,6,0,7,13,6,9,0,8,1,8,I
5,8,6,6,5,8,7,7,4,9,6,7,3,7,4,9,O
6,8,9,6,5,8,7,3,6,10,5,7,3,8,3,7,H
5,11,7,8,10,6,7,3,4,6,6,9,7,10,8,6,R
6,9,8,7,6,8,6,2,5,9,6,8,8,6,2,8,M
4,3,4,4,3,5,11,3,6,11,9,5,1,10,3,6,F
3,1,4,2,2,6,7.143428,4,7,7,6,10,3,8,4,9,K
7,11,9,8,10,7,6.701135,5,3,8,7,7,11,11,7,10,O
1,4,2,3,1,8,6.844455,5,8,6,6,8,1,8,7,7,Z
2,7,4,5,3,9,3,1,5,9,3,9,1,6,2,9,L
9,13,8,7,4,5,7.64996,4,6,3,4,11,6,10,2,7,N
2,3,3,1,2,6,6.914993,4,7,7,6,11,3,8,4,9,K
3,8.180852,5,7,2,7,8,4,3,7,14,8,3,9,0,8,V
1,2,2,3,1,11,6,2,5,11,3,8,0,7,1,7,J
6,10,6,8,5,7,7.111151,8,5,10,6,8,3,8,3,8,O
2,1,4,2,2,7,7,3,9,6,6,8,2,8,5,8,X
8,10,6,5,3,6,10.49801,5,3,12,4,4,4,10,4,8,P
4,9,3,5,2,6,10,2,5,13,6,4,1,9,4,8,I
